web-scraper-order,web-scraper-start-url,containers_appartements,containers_appartements-href,nombre_de_pieces,prix_appartement,adresse_appartement,image_appartement
"1751656249-1","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-sud-foire-3326162","4","350 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3326162_uploaded_image1_1631200616.jpg""); width: 448px;"
"1751656255-2","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-f5-keur-yoff-3326179","5","485 000 CFA","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3326179_uploaded_image1_1631200901.jpg""); width: 527px;"
"1751656261-3","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-ngor-3326765","4","1 500 000 CFA","Ngor, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3326765_uploaded_image2_1631220958.jpeg""); width: 374px;"
"1751656269-4","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-medina-3327135","3","230 000 CFA","Medina, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3327135_uploaded_image1_1631256872.jpg""); width: 376px;"
"1751656277-5","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-mermoz-sacre-coeur-3327653","4","375 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3327653_uploaded_image2_1631273788.jpeg""); width: 590px;"
"1751656284-6","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-studio-zac-mbao-3328325","2","85 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3328325_uploaded_image2_1631297875.jpeg""); width: 559px;"
"1751656292-7","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-liberte-6-extension-3328433","3","500 000 CFA","Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3328433_uploaded_image2_1631303494.jpeg""); width: 661px;"
"1751656299-8","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-rufisque-3328984","4","Prix sur demande","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3328984_uploaded_image1_1631349835.jpg""); width: 486px;"
"1751656308-9","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-almadies-3279446","4","Prix sur demande","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3279446_uploaded_image1_1628930124.jpg""); width: 415px;"
"1751656315-10","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-fass-3329216","3","40 000 CFA","Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3329216_uploaded_image2_1631359021.jpeg""); width: 671px;"
"1751656327-11","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartements-1-pieces-ouakam-3329879","1","25 000 CFA","Ouakam, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3329879_uploaded_image2_1631386311.jpeg""); width: 438px;"
"1751656334-12","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-keur-massar-3330903","4","125 000 CFA","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/3330903_uploaded_image2_1631458810.jpeg""); width: 442px;"
"1751656342-13","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-ngor-3331468","4","450 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3331468_uploaded_image2_1631490856.jpeg""); width: 371px;"
"1751656351-14","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ouest-foire-3331551","3","35 000 CFA","Ouest Foire, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3331551_uploaded_image2_1631502437.jpeg""); width: 371px;"
"1751656357-15","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-mermoz-sacre-coeur-3282379","4","550 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3282379_uploaded_image1_1629110311.jpg""); width: 415px;"
"1751656363-16","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-almadies-3333012","4","1 400 000 CFA","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3333012_uploaded_image1_1631558577.jpg""); width: 477px;"
"1751656370-17","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-mermoz-sacre-coeur-3283291","3","450 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3283291_uploaded_image2_1629138837.jpeg""); width: 415px;"
"1751656376-18","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-2-pieces-mermoz-sacre-coeur-3334161","2","250 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3334161_uploaded_image1_1631620972.jpg""); width: 433px;"
"1751656382-19","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-mermoz-sacre-coeur-3284414","3","450 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3284414_uploaded_image1_1629199525.jpg""); width: 415px;"
"1751656388-20","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-mermoz-sacre-coeur-3286027","3","450 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3286027_uploaded_image1_1629279505.jpg""); width: 415px;"
"1751656395-21","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartements-5-pieces-mermoz-sacre-coeur-3286040","5","1 200 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3286040_uploaded_image2_1629279956.jpeg""); width: 415px;"
"1751656404-22","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-ngaparou-3336062","","150 000 CFA","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/3336062_uploaded_image2_1631709746.jpeg""); width: 452px;"
"1751656414-23","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartements-a-la-cite-sonatel-de-zac-mbao-3285061","4","225 000 CFA","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/3285061_uploaded_image2_1629220684.jpeg""); width: 608px;"
"1751656421-24","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-mermoz-sacre-coeur-3286492","3","850 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3286492_uploaded_image1_1629291902.jpg""); width: 415px;"
"1751656428-25","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-mamelles-3336797","3","250 000 CFA","Mamelles, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3336797_uploaded_image1_1631739522.jpg""); width: 402px;"
"1751656441-26","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-mermoz-sacre-cur-3288003","4","500 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3288003_uploaded_image1_1629369476.jpg""); width: 415px;"
"1751656455-27","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-mermoz-sacre-cur-3288034","3","450 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3288034_uploaded_image1_1629370390.jpg""); width: 415px;"
"1751656461-28","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-almadie-2-3337940","4","225 000 CFA","Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3337940_uploaded_image1_1631801124.jpg""); width: 496px;"
"1751656467-29","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-ngor-3338371","4","300 000 CFA","Ngor, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3338371_uploaded_image1_1631812586.jpg""); width: 371px;"
"1751656474-30","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-mermoz-sacre-cur-3338697","3","500 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3338697_uploaded_image1_1631827712.jpg""); width: 404px;"
"1751656479-31","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-studio-rufisque-almadie-2-3339741","1","125 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/3339741_uploaded_image1_1631885553.jpg""); width: 544px;"
"1751656487-32","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-a-la-cite-biagui-3289966","4","1 300 000 CFA","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3289966_uploaded_image2_1629462238.jpeg""); width: 527px;"
"1751656494-33","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-duplex-spacieux-a-louer-a-la-cite-biagui-3289963","4","1 800 000 CFA","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3289963_uploaded_image1_1629462116.jpg""); width: 527px;"
"1751656503-34","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-mamelles-3339758","3","300 000 CFA","Ouakam, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3339758_uploaded_image2_1631886109.jpeg""); width: 626px;"
"1751656510-35","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-almadie-2-3340058","3","225 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3340058_uploaded_image2_1631897298.jpeg""); width: 559px;"
"1751656516-36","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-onomo-3340174","4","600 000 CFA","Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3340174_uploaded_image2_1631902738.jpeg""); width: 666px;"
"1751656522-37","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-mermoz-sacre-coeur-3290733","3","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3290733_uploaded_image2_1629493609.jpeg""); width: 415px;"
"1751656529-38","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-mamelles-3341023","3","30 000 CFA","Mamelles, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3341023_uploaded_image2_1631962837.jpeg""); width: 581px;"
"1751656538-39","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-dakar-plateau-3343351","4","850 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3343351_uploaded_image2_1632097957.jpeg""); width: 371px;"
"1751656545-40","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-mbao-3344406","3","150 000 CFA","Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3344406_uploaded_image2_1632154655.jpeg""); width: 501px;"
"1751656553-41","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-mamelles-3344554","3","275 000 CFA","Mamelles, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3344554_uploaded_image2_1632160554.jpeg""); width: 619px;"
"1751656560-42","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-parcelle-assainies-3345909","3","175 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3345909_uploaded_image1_1632227701.jpg""); width: 418px;"
"1751656566-43","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-parcelle-assainies-3345926","3","175 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3345926_uploaded_image1_1632228044.jpg""); width: 418px;"
"1751656572-44","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-1-piece-patte-doie-3346361","1","110 000 CFA","Patte d'oie, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3346361_uploaded_image2_1632241886.jpeg""); width: 513px;"
"1751656578-45","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-mermoz-sacre-coeur-3293816","4","500 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3293816_uploaded_image1_1629711792.jpg""); width: 415px;"
"1751656583-46","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-5-pieces-mermoz-sacre-coeur-3295039","5","1 200 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3295039_uploaded_image1_1629760643.jpg""); width: 415px;"
"1751656589-47","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-mermoz-sacre-cur-3294931","4","500 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3294931_uploaded_image1_1629754022.jpg""); width: 415px;"
"1751656595-48","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/vente-appartement-f5-point-e-3347464","5","225 000 000 CFA","Mamelles, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3347464_uploaded_image2_1632306048.jpeg""); width: 651px;"
"1751656601-49","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-ngaparou-3347523","3","400 000 CFA","Saly, Sénégal","background-image: url(""https://images.coinafrique.com/3347523_uploaded_image1_1632307729.jpg""); width: 646px;"
"1751656606-50","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-mermoz-sacre-coeur-3347755","4","1 500 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3347755_uploaded_image1_1632314191.jpg""); width: 547px;"
"1751656613-51","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-2-pieces-saly-3347815","1","180 000 CFA","Saly, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3347815_uploaded_image1_1632315776.jpg""); width: 565px;"
"1751656619-52","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-mermoz-sacre-coeur-3348061","4","1 500 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3348061_uploaded_image1_1632322046.jpg""); width: 547px;"
"1751656625-53","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-duplex-4-pieces-sacre-coeur-3348071","6","700 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3348071_uploaded_image1_1632322192.jpg""); width: 450px;"
"1751656632-54","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-5-pieces-almadie-3348073","4","2 500 000 CFA","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3348073_uploaded_image1_1632322212.jpg""); width: 439px;"
"1751656638-55","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/vente-appartement-f5-cite-keur-gorgui-3348090","","600 000 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3348090_uploaded_image1_1632322794.jpg""); width: 450px;"
"1751656649-56","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-almadi-2-3348188","4","225 000 CFA","Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3348188_uploaded_image2_1632325622.jpeg""); width: 453px;"
"1751656654-57","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-almadies-3348456","3","400 000 CFA","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3348456_uploaded_image1_1632335794.jpg""); width: 489px;"
"1751656660-58","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartements-dakar-3297215","","30 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3297215_uploaded_image1_1629887562.jpg""); width: 395px;"
"1751656668-59","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-keur-massar-3349534","4","150 000 CFA","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/3349534_uploaded_image2_1632396441.jpeg""); width: 671px;"
"1751656675-60","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/vente-appartement-4-pieces-hann-bel-air-3350274","4","75 000 000 CFA","Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3350274_uploaded_image1_1632423949.jpg""); width: 455px;"
"1751656683-61","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-parcelles-assainies-3350414","3","120 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3350414_uploaded_image1_1632431597.jpg""); width: 487px;"
"1751656692-62","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-ngor-3298374","3","425 000 CFA","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3298374_uploaded_image1_1629931562.jpg""); width: 419px;"
"1751656698-63","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-duplex-4-pieces-mermoz-3298364","4","700 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3298364_uploaded_image1_1629930854.jpg""); width: 419px;"
"1751656706-64","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/vente-appartement-a-fann-residence-3298942","4","200 000 000 CFA","Fann, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3298942_uploaded_image1_1629974180.jpg""); width: 527px;"
"1751656716-65","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-point-e-3298963","4","1 500 000 CFA","Point E, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3298963_uploaded_image2_1629974567.jpeg""); width: 527px;"
"1751656724-66","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/vente-appartements-3300193","3","140 000 000 CFA","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3300193_uploaded_image2_1630019562.jpeg""); width: 371px;"
"1751656730-67","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-mermoz-sacre-coeur-3301174","4","375 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3301174_uploaded_image1_1630074296.jpg""); width: 415px;"
"1751656740-68","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-3353785","","30 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3353785_uploaded_image2_1632671593.jpeg""); width: 384px;"
"1751656749-69","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-260-m-mermoz-3354122","4","250 000 000 CFA","Ouest Foire, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3354122_uploaded_image1_1632702396.jpg""); width: 576px;"
"1751656755-70","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-almadies-3354580","3","325 000 CFA","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3354580_uploaded_image1_1632740794.jpg""); width: 609px;"
"1751656764-71","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/vente-appartement-3-pieces-cite-mixta-3303620","2","40 000 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3303620_uploaded_image2_1630247854.jpeg""); width: 484px;"
"1751656772-72","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-keur-massar-3306366","4","125 000 CFA","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/3306366_uploaded_image1_1630408270.jpg""); width: 608px;"
"1751656779-73","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-point-e-3358116","","990 000 CFA","Point E, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3358116_uploaded_image1_1632927488.jpg""); width: 457px;"
"1751656786-74","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-fann-3358123","","1 600 000 CFA","Point E, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3358123_uploaded_image2_1632927757.jpeg""); width: 457px;"
"1751656792-75","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-ngor-almadies-3306278","4","375 000 CFA","Ngor, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3306278_uploaded_image2_1630406181.jpeg""); width: 524px;"
"1751656799-76","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-mamelle-3358269","","700 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3358269_uploaded_image1_1632932539.jpg""); width: 605px;"
"1751656807-77","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-1-piece-sicap-liberte-3358756","1","20 000 CFA","Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3358756_uploaded_image2_1632955312.jpeg""); width: 549px;"
"1751656813-78","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartements-04-pieces-point-e-3306810","4","1 300 000 CFA","Point E, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3306810_uploaded_image2_1630420882.jpeg""); width: 671px;"
"1751656820-79","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartements-04-pieces-ouest-foire-3306928","4","330 000 CFA","Ouest Foire, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3306928_uploaded_image1_1630425432.jpg""); width: 671px;"
"1751656826-80","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartements-5-pieces-mermoz-sacre-coeur-3306131","5","1 200 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3306131_uploaded_image2_1630402182.jpeg""); width: 415px;"
"1751656832-81","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-sicap-liberte-3309462","4","300 000 CFA","Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3309462_uploaded_image1_1630508378.jpg""); width: 415px;"
"1751656844-82","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-dieuppeul-derkle-3360659","3","275 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3360659_uploaded_image1_1633048953.jpg""); width: 371px;"
"1751656851-83","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-mamelles-cite-mbackiyou-faye-3361966","4","600 000 CFA","Ouest Foire, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3361966_uploaded_image1_1633092402.jpg""); width: 671px;"
"1751656858-84","https://sn.coinafrique.com/categorie/appartements?page=119","favorite_border3années","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-keur-massar-3362039","4","350 000 CFA","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/3362039_uploaded_image1_1633093485.jpg""); width: 442px;"
